# 1:iteration 2:time[s], 3:T[GK], 4:rho[g/cm3], 5:Ye 
# 6:R[km], 7:Y_n, 8:Y_p, 9:Y_alpha, 10:Y_lights 
# 11:Y_heavies 12:<Z> 13:<A> 14:entropy [kB/baryon] (15:Sn [MeV])
       0  2.3257098374225478E-05   1.0000000009999999E+01   7.4968680708957666E+12   3.4880000000003283E-02   5.0284375932656737E+01   8.7869941962323828E-01   5.9789509265503884E-17   3.8228192592986468E-15   6.5125745210904472E-10   1.0602177224489345E-03   3.9647192816686425E-02   1.1366741059828889E+00   9.0726348276619680E-03
       1  2.3257100374225476E-05   9.9999999307783476E+00   7.4968679742298818E+12   3.4880000006452437E-02   5.0284376020516824E+01   8.7869941961653308E-01   5.9789496406033259E-17   3.8228185993814845E-15   6.5125736148959161E-10   1.0602177215164031E-03   3.9647192824361223E-02   1.1366741059966585E+00   9.0726347956664056E-03
       2  2.3257104374225477E-05   9.9999997723350464E+00   7.4968677808980615E+12   3.4880000017366755E-02   5.0284376196236991E+01   8.7869941959984321E-01   5.9789470718064882E-17   3.8228172834827055E-15   6.5125718058311129E-10   1.0602177195878117E-03   3.9647192837606322E-02   1.1366741060167918E+00   9.0726347318454137E-03
       3  2.3257112374225476E-05   9.9999994554484530E+00   7.4968673942344092E+12   3.4880000039202115E-02   5.0284376547677361E+01   8.7869941957333897E-01   5.9789419342364306E-17   3.8228146517640305E-15   6.5125681878276297E-10   1.0602177157326962E-03   3.9647192863794187E-02   1.1366741060560366E+00   9.0726346038601975E-03
       4  2.3257128374225476E-05   9.9999988216752875E+00   7.4968666209072441E+12   3.4880000082859589E-02   5.0284377250558080E+01   8.7869941952030672E-01   5.9789316591093058E-17   3.8228093883318152E-15   6.5125609518259077E-10   1.0602177080220507E-03   3.9647192916155982E-02   1.1366741061344774E+00   9.0726343478898241E-03
       5  2.3257160374225477E-05   9.9999975541290844E+00   7.4968650742530996E+12   3.4880000170190217E-02   5.0284378656319568E+01   8.7869941941428797E-01   5.9789111089066280E-17   3.8227988614889086E-15   6.5125464798462814E-10   1.0602176926012624E-03   3.9647193020895283E-02   1.1366741062914114E+00   9.0726338359465898E-03
       6  2.3257224374225475E-05   9.9999950190371578E+00   7.4968619809457959E+12   3.4880000344850573E-02   5.0284381467842643E+01   8.7869941920219663E-01   5.9788700087042906E-17   3.8227778078848436E-15   6.5125175359765213E-10   1.0602176617596688E-03   3.9647193230375320E-02   1.1366741066052870E+00   9.0726328120646262E-03
       7  2.3257352374225476E-05   9.9999899488552302E+00   7.4968557943349629E+12   3.4880000694182886E-02   5.0284387090889290E+01   8.7869941877801616E-01   5.9787878091153054E-17   3.8227357010077495E-15   6.5124596486004199E-10   1.0602176000769725E-03   3.9647193649348475E-02   1.1366741072330846E+00   9.0726307643010078E-03
       8  2.3257608374225476E-05   9.9999798084990879E+00   7.4968434211286406E+12   3.4880001392931938E-02   5.0284398336984466E+01   8.7869941792961037E-01   5.9786234131991823E-17   3.8226514885770129E-15   6.5123438753004298E-10   1.0602174767146547E-03   3.9647194487392567E-02   1.1366741084890200E+00   9.0726266687760106E-03
       9  2.3258120374225477E-05   9.9999595278176514E+00   7.4968186747772334E+12   3.4880002790228418E-02   5.0284420829182345E+01   8.7869941623249137E-01   5.9782946344096137E-17   3.8224830690036568E-15   6.5121123345036272E-10   1.0602172299859782E-03   3.9647196163265702E-02   1.1366741110001644E+00   9.0726184777451518E-03
